time,Eco2,TVOC,pm10_env,pm10_standard,PM2.5,pm25_standard,pm100_env,pm100_standard,tem,CO2,Humidity_in,Temp_in,Temp_out,Dew Point,Humidity_out,Wind,Wind Speed,Gust,Pressure,Precip. Rate.,Precip. Accum.,UV,Solar,deltatemp
22/06/2021 21:05,400.9,1,1.9,1.9,2.5,2.5,2.4,2.7,24.8,484.1,40.43,76.64,58.1,44.0 °F,60,NNE,1.9,2.0 mph,30.32 in,0.00 in,0.00 in,0,10.2 w/m²,18.54
22/06/2021 21:10,400.9,1,2.3,2.3,3,3,3.1,3.1,24.88,527.3,41.22,76.784,58,43.9 °F,60,NE,3,3.1 mph,30.32 in,0.00 in,0.00 in,0,8.2 w/m²,18.784
22/06/2021 21:15,400.9,1,2.3,2.3,3.4,3.4,3.6,3.5,25.08,573.8,41.78,77.144,57.8,43.7 °F,60,NNE,4,4.4 mph,30.32 in,0.00 in,0.00 in,0,6.5 w/m²,19.344
22/06/2021 21:20,400.9,1,3,3,3.8,3.8,3.7,3.8,25.29,614.8,42.3,77.522,57.7,43.8 °F,60,NNE,3.5,3.7 mph,30.33 in,0.00 in,0.00 in,0,4.9 w/m²,19.822
22/06/2021 21:25,400.9,1,2.6,2.6,3.5,3.5,3.7,3.6,25.47,672.3,42.77,77.846,57.6,43.8 °F,60,NNE,5,5.4 mph,30.33 in,0.00 in,0.00 in,0,3.8 w/m²,20.246
22/06/2021 21:30,400.9,1,2.7,2.7,3.5,3.5,3.8,3.7,25.63,721.2,43.5,78.134,57.5,43.7 °F,60,NNE,3.5,3.7 mph,30.33 in,0.00 in,0.00 in,0,2.2 w/m²,20.634
22/06/2021 21:35,400.9,1,3.2,3.2,3.9,3.9,3.8,4,25.72,775.8,43.75,78.296,57.3,43.8 °F,61,NNE,3.6,3.8 mph,30.33 in,0.00 in,0.00 in,0,1.3 w/m²,20.996
22/06/2021 21:40,401,1,2.7,2.7,3.2,3.2,3.4,3.5,25.83,847.4,44.22,78.494,57.2,43.7 °F,61,NNE,4.3,4.5 mph,30.33 in,0.00 in,0.00 in,0,0.7 w/m²,21.294
22/06/2021 21:45,400.9,1,2.1,2.1,2.7,2.7,2.7,2.7,25.9,897.9,44.5,78.62,57.1,43.9 °F,62,NNE,2.9,3.0 mph,30.33 in,0.00 in,0.00 in,0,0.3 w/m²,21.52
22/06/2021 21:50,400.9,1,2.6,2.6,3.3,3.3,3.9,3.6,25.94,905.9,44.64,78.692,56.9,44.0 °F,62,NNE,2.2,2.3 mph,30.33 in,0.00 in,0.00 in,0,0 w/m²,21.792
22/06/2021 21:55,400.9,1,2.6,2.6,3.3,3.3,3.4,3.4,26.01,925.2,45.12,78.818,56.8,43.9 °F,62,North,2.7,2.8 mph,30.33 in,0.00 in,0.00 in,0,0 w/m²,22.018
22/06/2021 22:00,400.9,1,2.5,2.5,3.2,3.2,3.1,3.2,26,973.7,45.51,78.8,56.7,44.1 °F,63,NNE,2.1,2.1 mph,30.33 in,0.00 in,0.00 in,0,0 w/m²,22.1
22/06/2021 22:05,400.9,1,2.5,2.5,3.3,3.3,3.2,3.3,26.09,1032.4,45.86,78.962,56.5,44.0 °F,63,North,2.1,2.1 mph,30.33 in,0.00 in,0.00 in,0,0 w/m²,22.462
22/06/2021 22:10,400.9,1,2.4,2.4,3,3,3,3,26.1,1089.6,46.2,78.98,56.4,44.3 °F,64,North,1.5,1.5 mph,30.33 in,0.00 in,0.00 in,0,0 w/m²,22.58
22/06/2021 22:15,400.9,1,2.4,2.4,3.3,3.3,3.4,3.4,26.13,1141.4,46.54,79.034,56.2,44.5 °F,65,North,1.9,1.9 mph,30.33 in,0.00 in,0.00 in,0,0 w/m²,22.834
22/06/2021 22:20,400.9,1,2.5,2.5,3.4,3.4,3.4,3.4,26.17,1188.3,46.82,79.106,56.1,44.4 °F,65,North,2.2,2.2 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,23.006
22/06/2021 22:25,400.9,1,2.1,2.1,2.6,2.6,2.6,2.7,26.19,1235.7,47.12,79.142,55.9,44.6 °F,66,North,2.2,2.2 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,23.242
22/06/2021 22:30,400.9,1,2.1,2.1,3,3,3.3,3.1,26.21,1282.7,47.47,79.178,55.9,44.7 °F,66,NNE,2.2,2.2 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,23.278
22/06/2021 22:35,400.9,1,2.8,2.8,3.6,3.6,3.6,3.6,26.26,1330.7,48.36,79.268,55.7,44.7 °F,67,NNE,2.7,2.8 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,23.568
22/06/2021 22:40,401,1,2.4,2.4,3.3,3.3,3,3.3,26.29,1365.3,48.92,79.322,55.6,44.7 °F,67,NE,2.2,2.3 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,23.722
22/06/2021 22:45,400.9,0.9,2.3,2.3,3.2,3.2,3.2,3.2,26.3,1396,49.36,79.34,55.4,44.9 °F,68,NE,1.8,1.8 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,23.94
22/06/2021 22:50,400.9,1,2.1,2.1,2.7,2.7,3,2.9,26.4,1431.2,49.79,79.52,55.4,44.9 °F,68,NNE,2.5,2.6 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,24.12
22/06/2021 22:55,400.9,1,2.2,2.2,3.1,3.1,3,3.1,26.4,1463.9,49.9,79.52,55.1,44.9 °F,69,NNE,2.5,2.6 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,24.42
22/06/2021 23:00,400.9,1,2.3,2.3,2.8,2.8,2.9,2.8,26.4,1492.2,50.1,79.52,55,44.9 °F,69,NNE,2.7,2.8 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,24.52
22/06/2021 23:05,400.9,1,2,2,2.9,2.9,3,3,26.46,1521.2,50.29,79.628,55,44.9 °F,69,NNE,2.8,2.9 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,24.628
22/06/2021 23:10,400.9,1,2,2,2.9,2.9,2.9,3,26.49,1561.8,50.48,79.682,54.8,44.7 °F,69,NNE,2.9,3.1 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,24.882
22/06/2021 23:15,400.9,1,2.1,2.1,2.8,2.8,2.8,2.8,26.5,1599.7,50.59,79.7,54.8,44.9 °F,70,NNE,2.8,3.0 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,24.9
22/06/2021 23:20,400.9,1,2.2,2.2,3,3,3,3,26.5,1637.5,50.77,79.7,54.6,44.9 °F,70,,3.2,3.4 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,25.1
22/06/2021 23:25,400.9,1,2.3,2.3,2.7,2.7,2.9,2.8,26.51,1675.7,50.98,79.718,54.6,44.9 °F,70,North,2.8,2.8 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,25.118
22/06/2021 23:30,400.9,1,2.2,2.2,3,3,2.9,3,26.52,1705.6,51.06,79.736,54.5,45.0 °F,70,NE,2.7,2.8 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,25.236
22/06/2021 23:35,401,1,2.4,2.4,2.7,2.7,2.9,2.8,26.52,1733.8,51.1,79.736,54.4,45.1 °F,71,NE,2.6,2.7 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,25.336
22/06/2021 23:40,400.9,1,2.1,2.1,2.9,2.9,2.8,2.9,26.51,1758.8,51.15,79.718,54.1,44.7 °F,71,NE,2.7,2.8 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,25.618
22/06/2021 23:45,400.9,1,2.6,2.6,3.1,3.1,3.2,3.2,26.54,1787.1,51.29,79.772,54.1,44.9 °F,71,NNE,2.7,2.8 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,25.672
22/06/2021 23:50,400.9,1,2.6,2.6,3.4,3.4,3.3,3.4,26.5,1831.2,51.5,79.7,54,45.2 °F,72,NE,2.4,2.4 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,25.7
22/06/2021 23:55,400.9,1,2.2,2.2,2.7,2.7,3,2.9,26.53,1888.1,51.73,79.754,53.9,45.1 °F,72,NE,2.2,2.2 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,25.854
23/06/2021 00:00,400.9,1,2.1,2.1,2.6,2.6,2.8,2.7,26.5,1918.2,51.85,79.7,53.7,45.0 °F,73,NE,1.6,1.6 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,26
23/06/2021 00:05,400.9,1,2.1,2.1,2.5,2.5,2.9,2.9,26.5,1938.2,51.95,79.7,53.6,44.9 °F,73,NE,1.9,1.9 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,26.1
23/06/2021 00:10,400.9,1,2,2,2.9,2.9,2.8,2.9,26.5,1958.1,52.02,79.7,53.6,45.3 °F,74,NE,2.1,2.1 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,26.1
23/06/2021 00:15,400.9,1,2.2,2.2,2.9,2.9,3.2,3.3,26.5,1981.7,52.08,79.7,53.3,45.2 °F,74,NNE,1.7,1.7 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,26.4
23/06/2021 00:20,400.9,1,2.1,2.1,2.7,2.7,2.7,2.7,26.51,2010.3,52.16,79.718,53.2,45.2 °F,74,North,3,3.2 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,26.518
23/06/2021 00:25,400.9,1,2.2,2.2,2.9,2.9,3,2.9,26.5,2033.2,52.25,79.7,53.2,45.2 °F,74,NNW,1.4,1.4 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,26.5
23/06/2021 00:30,400.9,1,2.6,2.6,3.2,3.2,3.2,3.2,26.5,2053,52.3,79.7,53,45.3 °F,75,NNW,1.5,1.5 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,26.7
23/06/2021 00:35,400.9,1,2.1,2.1,2.6,2.6,2.5,2.6,26.52,2078.6,52.4,79.736,52.8,45.2 °F,75,,2,2.0 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,26.936
23/06/2021 00:40,401,1,2.2,2.2,2.9,2.9,2.9,3,26.5,2104.7,52.42,79.7,52.8,45.2 °F,76,NNE,1.7,1.7 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,26.9
23/06/2021 00:45,400.9,1,2.1,2.1,2.7,2.7,2.8,2.7,26.53,2114.9,52.48,79.754,52.6,45.0 °F,76,NNE,1.5,1.5 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,27.154
23/06/2021 00:50,400.9,1,2.1,2.1,2.6,2.6,3,2.9,26.59,2139.3,52.5,79.862,52.5,44.9 °F,76,NNE,1.9,1.9 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,27.362
23/06/2021 00:55,400.9,1,2,2,2.7,2.7,2.7,2.7,26.59,2149.5,52.5,79.862,52.3,44.7 °F,76,NNE,1.7,1.7 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,27.562
23/06/2021 01:00,400.9,1,2.1,2.1,3,3,3,3,26.59,2165.4,52.54,79.862,52.2,44.9 °F,76,NNE,1.5,1.5 mph,30.35 in,0.00 in,0.00 in,0,0 w/m²,27.662
23/06/2021 01:05,400.9,1,1.9,1.9,2.7,2.7,2.8,2.7,26.57,2190.2,52.67,79.826,52.1,45.1 °F,77,NNE,1.6,1.6 mph,30.35 in,0.00 in,0.00 in,0,0 w/m²,27.726
23/06/2021 01:10,400.9,1,1.7,1.7,2.8,2.8,2.8,2.9,26.55,2214.5,52.86,79.79,52.1,45.1 °F,77,NE,2.2,2.2 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,27.69
23/06/2021 01:15,400.9,1,2.2,2.2,2.8,2.8,2.7,2.8,26.6,2245.1,52.97,79.88,52.1,45.1 °F,77,NE,1.8,1.8 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,27.78
23/06/2021 01:20,400.9,1,2.2,2.2,2.4,2.4,2.6,2.6,26.6,2269,53.04,79.88,52,45.0 °F,77,NE,1.6,1.6 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,27.88
23/06/2021 01:25,400.9,1,2,2,2.7,2.7,2.8,2.7,26.55,2292.5,53.09,79.79,51.9,44.9 °F,77,NNE,2.1,2.1 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,27.89
23/06/2021 01:30,400.9,1,1.8,1.8,2.4,2.4,2.3,2.4,26.51,2316.7,53.13,79.718,51.9,44.9 °F,77,NNE,2.2,2.2 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,27.818
23/06/2021 01:35,400.9,1,1.9,1.9,2.8,2.8,2.8,2.8,26.52,2334.1,53.29,79.736,51.8,44.7 °F,77,NNE,2.5,2.6 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,27.936
23/06/2021 01:40,401,1,1.9,1.9,2.5,2.5,2.8,2.8,26.51,2340.2,53.35,79.718,51.6,44.6 °F,77,NE,1.5,1.5 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,28.118
23/06/2021 01:45,400.9,1,2.1,2.1,2.7,2.7,2.9,2.9,26.5,2347.9,53.42,79.7,51.4,44.4 °F,77,NNE,2.1,2.1 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,28.3
23/06/2021 01:50,400.9,1,1.5,1.5,2,2,2.3,2.2,26.5,2358.5,53.47,79.7,51.2,44.3 °F,78,NNE,1.5,1.5 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,28.5
23/06/2021 01:55,400.9,1,2.1,2.1,2.8,2.8,2.8,2.8,26.55,2364,53.5,79.79,51.2,44.4 °F,78,NNE,2,2.0 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,28.59
23/06/2021 02:00,400.9,1,1.8,1.8,2.6,2.6,2.5,2.6,26.59,2367.2,53.48,79.862,51.2,44.4 °F,78,NNE,1.9,1.9 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,28.662
23/06/2021 02:05,400.9,1,1.7,1.7,2.2,2.2,2.5,2.3,26.6,2371.3,53.4,79.88,51,44.3 °F,78,NNE,2.1,2.1 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,28.88
23/06/2021 02:10,400.9,1,2.1,2.1,2.7,2.7,2.7,2.9,26.58,2387.5,53.4,79.844,51,44.6 °F,79,NNE,2.8,2.9 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,28.844
23/06/2021 02:15,400.9,1,1.6,1.6,2,2,2.3,2.3,26.59,2412.5,53.4,79.862,50.9,44.7 °F,79,NE,2.7,2.7 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,28.962
23/06/2021 02:20,400.9,1,1.7,1.7,2.4,2.4,2.6,2.4,26.58,2425.1,53.39,79.844,50.7,44.4 °F,79,NE,1.9,1.9 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,29.144
23/06/2021 02:25,400.9,1,1.7,1.7,2.2,2.2,2.4,2.4,26.6,2422.1,53.39,79.88,50.7,44.5 °F,79,NE,2,2.0 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,29.18
23/06/2021 02:30,400.9,1,1.5,1.5,2,2,1.9,2.1,26.6,2434.2,53.37,79.88,50.7,44.5 °F,80,NE,2.2,2.2 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,29.18
23/06/2021 02:35,400.9,1,1.4,1.4,2,2,2.1,2,26.6,2444.5,53.4,79.88,50.5,44.4 °F,80,NE,2.8,2.9 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,29.38
23/06/2021 02:40,401,1,1.8,1.8,2.3,2.3,2.2,2.3,26.6,2459.5,53.4,79.88,50.5,44.4 °F,80,NNE,1.8,1.8 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,29.38
23/06/2021 02:45,400.9,1,2.1,2.1,2.5,2.5,2.5,2.5,26.62,2474.6,53.49,79.916,50.3,44.2 °F,80,NE,2.7,2.7 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,29.616
23/06/2021 02:50,400.9,1,2,2,2.6,2.6,2.6,2.6,26.6,2499.9,53.55,79.88,50.3,44.5 °F,81,NNE,2.1,2.2 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,29.58
23/06/2021 02:55,400.9,1,1.8,1.8,2.4,2.4,2.6,2.5,26.6,2520.3,53.63,79.88,50.3,44.6 °F,81,North,2.2,2.2 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,29.58
23/06/2021 03:00,400.9,1,1.2,1.2,1.8,1.8,2.4,2.4,26.6,2527.7,53.74,79.88,50.2,44.6 °F,81,NNE,1.5,1.5 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,29.68
23/06/2021 03:05,400.9,1,1.7,1.7,2.2,2.2,2.3,2.4,26.6,2551.1,53.8,79.88,50.1,44.6 °F,81,NNW,2.3,2.3 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,29.78
23/06/2021 03:10,400.9,1,1.4,1.4,1.9,1.9,1.9,1.9,26.6,2564.4,53.84,79.88,50.1,44.6 °F,81,,2.2,2.2 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,29.78
23/06/2021 03:15,400.9,1,1.7,1.7,2.2,2.2,2.4,2.3,26.6,2585.3,53.91,79.88,50.1,44.6 °F,81,NNE,2.3,2.3 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,29.78
23/06/2021 03:20,400.9,1,1.9,1.9,2.2,2.2,2.2,2.2,26.55,2603.5,54,79.79,50,44.5 °F,82,NNE,2,2.1 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,29.79
23/06/2021 03:25,400.9,1,1.9,1.9,2.8,2.8,3.2,3.4,26.52,2614.4,54.03,79.736,50,44.6 °F,82,NNE,1,1.0 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,29.736
23/06/2021 03:30,400.9,1,1.3,1.3,1.9,1.9,2.3,2.1,26.51,2613.3,54.05,79.718,49.7,44.5 °F,83,NNE,0.3,0.3 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,30.018
23/06/2021 03:35,400.9,1,1.8,1.8,2.1,2.1,2.1,2.2,26.51,2605.3,54.02,79.718,49.6,44.6 °F,83,NNE,1.7,1.7 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,30.118
23/06/2021 03:40,400.9,1,1.6,1.6,2.4,2.4,2.3,2.4,26.5,2618.7,54,79.7,49.6,44.6 °F,83,NE,1.5,1.5 mph,30.35 in,0.00 in,0.00 in,0,0 w/m²,30.1
23/06/2021 03:45,401,1,1.4,1.4,1.9,1.9,2,1.9,26.5,2629.4,54.01,79.7,49.4,44.4 °F,83,NE,1,1.0 mph,30.35 in,0.00 in,0.00 in,0,0 w/m²,30.3
23/06/2021 03:50,400.9,1,1.7,1.7,2.4,2.4,2.4,2.4,26.5,2648.6,54.1,79.7,49.4,44.4 °F,83,NNE,1.5,1.5 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,30.3
23/06/2021 03:55,400.9,1,1.6,1.6,2.1,2.1,2.2,2.2,26.5,2666.5,54.1,79.7,49.4,44.4 °F,83,NNE,1.2,1.2 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,30.3
23/06/2021 04:00,400.9,1,1.7,1.7,2.2,2.2,2.3,2.2,26.51,2687,54.15,79.718,49.4,44.5 °F,83,NNE,1.2,1.2 mph,30.35 in,0.00 in,0.00 in,0,0 w/m²,30.318
23/06/2021 04:05,400.9,1,1.7,1.7,2.2,2.2,2.1,2.3,26.53,2704.7,54.28,79.754,49.4,44.4 °F,83,NNE,1.9,1.9 mph,30.35 in,0.00 in,0.00 in,0,0 w/m²,30.354
23/06/2021 04:10,400.9,1,1.8,1.8,2.4,2.4,2.6,2.4,26.58,2713.7,54.35,79.844,49.2,44.2 °F,83,NNE,1.8,1.8 mph,30.35 in,0.00 in,0.00 in,0,0 w/m²,30.644
23/06/2021 04:15,400.9,1,1.8,1.8,2.5,2.5,2.4,2.5,26.58,2718.8,54.45,79.844,49.2,44.4 °F,84,NNE,1.3,1.3 mph,30.35 in,0.00 in,0.00 in,0,0.5 w/m²,30.644
23/06/2021 04:20,400.9,1,1.7,1.7,2,2,2.1,2,26.59,2714.4,54.49,79.862,49.2,44.4 °F,84,NNE,1.8,1.8 mph,30.35 in,0.00 in,0.00 in,0,0.7 w/m²,30.662
23/06/2021 04:25,400.9,1,1.4,1.4,1.9,1.9,1.8,1.9,26.59,2714.3,54.53,79.862,49.2,44.4 °F,84,NNE,1.3,1.3 mph,30.35 in,0.00 in,0.00 in,0,1.3 w/m²,30.662
23/06/2021 04:30,400.9,1,1.8,1.8,2.3,2.3,2.2,2.3,26.6,2745.3,54.67,79.88,49.2,44.4 °F,84,NNE,1.5,1.5 mph,30.35 in,0.00 in,0.00 in,0,1.9 w/m²,30.68
23/06/2021 04:35,400.9,1,1.2,1.2,1.9,1.9,2,1.9,26.6,2771,54.8,79.88,49.2,44.4 °F,84,NNE,0.5,0.5 mph,30.35 in,0.00 in,0.00 in,0,2.6 w/m²,30.68
23/06/2021 04:40,400.9,1,1.7,1.7,2,2,2.2,2.1,26.6,2791.4,54.89,79.88,49.2,44.4 °F,84,NNE,0.1,0.1 mph,30.35 in,0.00 in,0.00 in,0,3.6 w/m²,30.68
23/06/2021 04:45,401,1,1.9,1.9,2.2,2.2,2.1,2.2,26.6,2801.3,54.89,79.88,49.2,44.4 °F,84,NNE,0.5,0.5 mph,30.34 in,0.00 in,0.00 in,0,4.5 w/m²,30.68
23/06/2021 04:50,400.9,1,1.7,1.7,2,2,2,2,26.6,2815.3,54.92,79.88,49.2,44.5 °F,84,NNE,0.3,0.3 mph,30.35 in,0.00 in,0.00 in,0,6.1 w/m²,30.68
23/06/2021 04:55,400.9,1,1.6,1.6,2.1,2.1,2.1,2.1,26.6,2831,54.98,79.88,49.1,44.9 °F,85,NNE,0,0.0 mph,30.35 in,0.00 in,0.00 in,0,8.1 w/m²,30.78
23/06/2021 05:00,400.9,1,1.2,1.2,1.7,1.7,1.7,1.7,26.61,2841.5,55,79.898,49.1,44.9 °F,85,NNE,0.2,0.2 mph,30.35 in,0.00 in,0.00 in,0,10.3 w/m²,30.798
23/06/2021 05:05,400.9,1,1.7,1.7,2.3,2.3,2.2,2.3,26.6,2848.9,55,79.88,49.1,44.9 °F,85,NNE,0.1,0.1 mph,30.35 in,0.00 in,0.00 in,0,13 w/m²,30.78
23/06/2021 05:10,400.9,1,1.3,1.3,1.5,1.5,1.7,1.5,26.6,2857.1,54.99,79.88,49.1,44.5 °F,84,NNE,1,1.0 mph,30.35 in,0.00 in,0.00 in,0,16 w/m²,30.78
23/06/2021 05:15,400.9,1,1.3,1.3,1.9,1.9,1.8,1.9,26.6,2875,55,79.88,49.4,44.5 °F,83,NNE,0.4,0.4 mph,30.35 in,0.00 in,0.00 in,0,19.3 w/m²,30.48
23/06/2021 05:20,400.9,1,1.8,1.8,2.4,2.4,2.7,2.6,26.6,2886,55,79.88,49.9,44.5 °F,82,NNE,1.2,1.2 mph,30.35 in,0.00 in,0.00 in,0,22.9 w/m²,29.98
23/06/2021 05:25,400.9,1,1.6,1.6,2.2,2.2,2,2.4,26.6,2898.2,55,79.88,50.2,44.7 °F,82,NNE,1.2,1.2 mph,30.35 in,0.00 in,0.00 in,0,26.5 w/m²,29.68
23/06/2021 05:30,400.9,1,1.2,1.2,1.8,1.8,2.1,1.8,26.59,2911,55.04,79.862,50.6,44.7 °F,81,NNE,1.2,1.2 mph,30.35 in,0.00 in,0.00 in,0,30.3 w/m²,29.262
23/06/2021 05:35,400.9,1,1.8,1.8,2.3,2.3,2.2,2.3,26.56,2918.9,55.1,79.808,50.9,44.9 °F,80,NNE,2.1,2.1 mph,30.35 in,0.00 in,0.00 in,0,32.7 w/m²,28.908
23/06/2021 05:40,401,1,0.9,0.9,1.6,1.6,1.6,1.6,26.52,2918.1,55.13,79.736,50.7,44.7 °F,80,NE,2,2.0 mph,30.35 in,0.00 in,0.00 in,0,36.3 w/m²,29.036
23/06/2021 05:45,400.9,1,1.4,1.4,1.7,1.7,1.6,1.7,26.51,2921,55.2,79.718,50.9,44.8 °F,80,NE,1.8,1.8 mph,30.35 in,0.00 in,0.00 in,0,37.6 w/m²,28.818
23/06/2021 05:50,400.9,1,1.5,1.5,1.9,1.9,2,1.9,26.5,2927.6,55.2,79.7,51.2,44.9 °F,79,NE,1.6,1.6 mph,30.36 in,0.00 in,0.00 in,0,39.9 w/m²,28.5
23/06/2021 05:55,400.9,1,1.4,1.4,2,2,2,2.1,26.5,2886.6,55.09,79.7,51.4,45.1 °F,79,NE,1.7,1.7 mph,30.36 in,0.00 in,0.00 in,0,41.6 w/m²,28.3
23/06/2021 06:00,400.9,1,1.2,1.2,1.8,1.8,2.1,2,26.49,2869.6,55.12,79.682,51.6,44.9 °F,78,NE,1.2,1.2 mph,30.36 in,0.00 in,0.00 in,0,42.9 w/m²,28.082
23/06/2021 06:05,400.9,1,1.2,1.2,1.9,1.9,2,2,26.42,2861.5,55.11,79.556,51.5,45.1 °F,79,NE,1.9,1.9 mph,30.36 in,0.00 in,0.00 in,0,46.1 w/m²,28.056
23/06/2021 06:10,400.9,1,1.7,1.7,1.9,1.9,2.2,2.2,26.41,2851.4,55.06,79.538,51.5,45.1 °F,79,NE,1.3,1.3 mph,30.36 in,0.00 in,0.00 in,0,49.3 w/m²,28.038
23/06/2021 06:15,400.9,1,1.3,1.3,1.8,1.8,1.8,1.9,26.4,2861.9,55.12,79.52,51.7,45.0 °F,78,NE,1.8,1.8 mph,30.36 in,0.00 in,0.00 in,0,55.1 w/m²,27.82
23/06/2021 06:20,400.9,1,0.9,0.9,1.4,1.4,1.4,1.4,26.4,2868.5,55.22,79.52,51.9,45.0 °F,78,NE,1.6,1.6 mph,30.36 in,0.00 in,0.00 in,0,61.1 w/m²,27.62
23/06/2021 06:25,400.9,1,0.9,0.9,1.6,1.6,1.7,1.6,26.4,2876.8,55.29,79.52,51.8,45.0 °F,78,NE,2.3,2.3 mph,30.37 in,0.00 in,0.00 in,1,65.9 w/m²,27.72
23/06/2021 06:30,400.9,1,1.2,1.2,1.7,1.7,1.7,1.7,26.37,2874.8,55.35,79.466,51.7,44.7 °F,77,North,1.8,1.8 mph,30.37 in,0.00 in,0.00 in,1,72.7 w/m²,27.766
23/06/2021 06:35,400.9,1,1.2,1.2,1.7,1.7,1.6,1.7,26.31,2879,55.37,79.358,52.3,44.8 °F,76,NNE,1.4,1.4 mph,30.36 in,0.00 in,0.00 in,1,80.1 w/m²,27.058
23/06/2021 06:40,400.9,1,0.9,0.9,1.2,1.2,1.3,1.2,26.3,2881.9,55.42,79.34,52.8,45.3 °F,76,NNE,1.6,1.6 mph,30.36 in,0.00 in,0.00 in,1,84.1 w/m²,26.54
23/06/2021 06:45,401,1,1.3,1.3,2,2,1.9,2,26.3,2887,55.47,79.34,52.8,45.4 °F,76,North,2.1,2.2 mph,30.37 in,0.00 in,0.00 in,1,88.4 w/m²,26.54
23/06/2021 06:50,400.9,1,1.2,1.2,1.5,1.5,1.7,1.6,26.3,2892,55.5,79.34,52.7,45.4 °F,76,NE,1.9,1.9 mph,30.37 in,0.00 in,0.00 in,1,94.9 w/m²,26.64
23/06/2021 06:55,400.9,1,1.3,1.3,1.6,1.6,1.6,1.6,26.3,2899.8,55.58,79.34,52.8,45.3 °F,76,ENE,2.1,2.1 mph,30.37 in,0.00 in,0.00 in,1,109.4 w/m²,26.54
23/06/2021 07:00,400.9,1,1.5,1.5,1.8,1.8,1.9,1.8,26.3,2905,55.66,79.34,52.9,45.4 °F,76,NE,1.6,1.6 mph,30.36 in,0.00 in,0.00 in,1,120.9 w/m²,26.44
